uriProposicao,tema
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417546,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417546,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417546,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417547,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417547,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417547,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417587,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417587,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417754,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417754,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417022,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417022,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417022,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417038,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417038,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417038,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416955,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416955,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417050,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417050,Direito Civil e Processual Civil
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417051,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417051,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417053,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417053,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417053,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417671,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417671,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417123,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417123,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417130,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417140,Direito Civil e Processual Civil
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417141,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417905,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417572,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417572,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417054,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417054,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417054,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417119,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417055,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417055,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417055,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417059,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417059,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417142,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417142,Turismo
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417773,Direito Constitucional
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417773,Processo Legislativo e Atuação Parlamentar
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417917,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417916,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417548,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417548,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417549,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417549,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417550,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417550,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417551,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417551,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417552,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417552,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417553,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417553,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417554,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417554,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417555,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417555,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417556,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417556,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417557,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417557,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417558,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417558,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417559,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417559,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417560,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417560,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417561,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417561,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417562,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417562,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417563,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417563,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417564,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417564,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417565,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417565,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417566,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417566,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417567,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417567,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417568,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417568,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417570,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417570,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417569,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417569,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417574,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417574,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417576,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417576,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417581,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417581,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417583,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417583,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417637,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417637,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417664,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417664,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417722,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417722,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417722,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417723,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417723,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417723,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417721,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417721,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417721,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417724,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417724,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417724,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417725,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417725,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417725,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417726,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417726,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417726,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417727,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417727,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417727,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417686,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417686,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417686,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417728,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417728,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417728,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417685,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417685,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417685,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417732,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417732,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417732,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417730,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417730,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417730,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417733,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417733,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417733,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417734,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417734,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417734,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417736,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417736,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417736,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417738,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417738,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417738,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417740,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417740,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417740,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417741,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417741,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417741,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417744,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417744,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417744,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417747,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417747,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417747,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417753,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417753,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417796,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417803,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417803,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417806,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417890,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417902,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417903,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417901,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417906,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417910,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417918,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417918,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417919,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417919,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417913,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417913,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417913,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417799,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417799,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417799,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417739,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417739,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417739,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417735,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417735,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417735,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417684,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417684,Cidades e Desenvolvimento Urbano
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417684,Economia
